1.9989,-68201.473,5.13456504404997,--
2.0002,-67533.0935,5.13456504404997,-8.89268430340773E-5
2.0001,-66986.7855,5.13456504404997,--
1.99985,-66349.449,5.13456504404997,-8.65379873537885E-5
2,-65783.1445,5.13456504404997,--
2.00025,-65172.371,5.13456504404997,-8.38397978381996E-5
1.9998,-64628.02,5.13456504404997,--
2.0001,-63991.662,5.13456504404997,-8.34545435649324E-5
2,-63438.781,5.13456504404997,--
1.99995,-62812.49,5.13456504404997,-8.16899616999371E-5
2.0002,-62261.1465,5.13456504404997,--
2.0007,-61615.699,5.13456504404997,-7.98990195716309E-5
1.99985,-61050.652,5.13456504404997,--
1.9999,-60382.135,5.13456504404997,-7.97197779928024E-5
1.9999,-59811.7775,5.13456504404997,--
1.9997,-59149.408,5.13456504404997,-7.58999402001601E-5
1.99995,-58610.928,5.13456504404997,--
1.99975,-57960.307,5.13456504404997,-7.79121346516057E-5
1.9999,-57367.1565,5.13456504404997,--
1.9987,-56697.658,5.13456504404997,-7.47365359838387E-5
1.9997,-56142.68,5.13456504404997,--
1.9996,-55529.533,5.13456504404997,-7.29376560340651E-5
1.99995,-54942.3945,5.13456504404997,--
1.9988,-54304.914,5.13456504404997,-7.27761393983955E-5
1.99975,-53762.803,5.13456504404997,--
1.99975,-53113.998,5.13456504404997,-6.63750708838335E-5
2.00005,-52519.4475,5.13456504404997,--
2.0003,-51856.523,5.13456504404997,-6.67687980342574E-5
1.99975,-51309.652,5.13456504404997,--
1.99995,-50660.1505,5.13456504404997,-6.67403495510734E-5
1.99955,-50094.125,5.13456504404997,--
2.0004,-49452.3145,5.13456504404997,-6.51378479988025E-5
1.9997,-48900.551,5.13456504404997,--
1.99985,-48260.557,5.13456504404997,-6.25001190668773E-5
1.99965,-47699.1465,5.13456504404997,--
2,-47105.293,5.13456504404997,-6.06120871209835E-5
2.0001,-46536.4745,5.13456504404997,--
1.99995,-45893.123,5.13456504404997,-5.96506727709875E-5
1.9996,-45345.836,5.13456504404997,--
2.0003,-44720.5235,5.13456504404997,-5.70067086571801E-5
1.99995,-44177.4295,5.13456504404997,--
1.99955,-43480.1055,5.13456504404997,-5.8352961244054E-5
1.9998,-42937.9905,5.13456504404997,--
2.00035,-42292.123,5.13456504404997,-5.78792832281885E-5
1.99995,-41724.9805,5.13456504404997,--
2.0008,-41046.1115,5.13456504404997,-5.34284810443324E-5
2.00015,-40479.5295,5.13456504404997,--
2.0007,-39845.965,5.13456504404997,-5.44678234545554E-5
2.0001,-39303.5705,5.13456504404997,--
2.0009,-38647.639,5.13456504404997,-5.2037796427149E-5
1.99965,-38098.3905,5.13456504404997,--
2.00005,-37484.961,5.13456504404997,-4.95906398460543E-5
2,-36923.2735,5.13456504404997,--
2.0002,-36276.1465,5.13456504404997,-4.87649485529683E-5
2.0002,-35713.4765,5.13456504404997,--
1.9997,-35086.0665,5.13456504404997,-4.86757563379818E-5
1.99995,-34485.6425,5.13456504404997,--
2.00005,-33804.3985,5.13456504404997,-4.34982006826663E-5
1.9996,-33271.6525,5.13456504404997,--
1.9999,-32670.671,5.13456504404997,-4.18120808477464E-5
1.9996,-32095.1385,5.13456504404997,--
1.9998,-31419.4855,5.13456504404997,-4.14149560120445E-5
1.99965,-30852.7605,5.13456504404997,--
2,-30166.3425,5.13456504404997,-3.85353551780843E-5
1.9995,-29609.123,5.13456504404997,--
2.0002,-28918.2325,5.13456504404997,-3.89668152095422E-5
2.0001,-28376.956,5.13456504404997,--
1.9996,-27739.059,5.13456504404997,-3.42806425027717E-5
1.99975,-27180.8635,5.13456504404997,--
1.99995,-26474.3105,5.13456504404997,-3.37861528286448E-5
1.9996,-25921.1475,5.13456504404997,--
2.00035,-25271.3655,5.13456504404997,-3.32345883944468E-5
1.99935,-24718.623,5.13456504404997,--
1.99975,-24009.1315,5.13456504404997,-2.91257836219466E-5
1.99965,-23431.082,5.13456504404997,--
2.0007,-22747.5995,5.13456504404997,-2.93701742701857E-5
1.99985,-22183.25,5.13456504404997,--
2,-21480.8915,5.13456504404997,-2.53685553457142E-5
1.9998,-20929.6875,5.13456504404997,--
1.99985,-20257.389,5.13456504404997,-2.29061766942292E-5
2.0004,-19714.4315,5.13456504404997,--
2.0002,-19039.8955,5.13456504404997,-2.37547107734065E-5
1.9995,-18522.667,5.13456504404997,--
1.99935,-17920.981,5.13456504404997,-2.62240912869818E-5
2.00025,-17355.6535,5.13456504404997,--
1.99955,-16703.91,5.13456504404997,-2.53744983854197E-5
2.0005,-16141.9395,5.13456504404997,--
2.00035,-15513.1275,5.13456504404997,-1.72959471253096E-5
1.9999,-14962.621,5.13456504404997,--
2.0003,-14265.2945,5.13456504404997,-2.08584403099367E-5
1.99995,-13699.267,5.13456504404997,--
2.00025,-13040.113,5.13456504404997,-1.77051623362604E-5
2,-12453.531,5.13456504404997,--
2.00025,-11769.768,5.13456504404997,-1.4970124572146E-5
1.99945,-11195.49,5.13456504404997,--
1.99945,-10520.955,5.13456504404997,-1.57805512485827E-5
2.00075,-9945.2795,5.13456504404997,--
1.9996,-9300.8055,5.13456504404997,-1.23506027033323E-5
2.00035,-8703.456,5.13456504404997,--
2.00015,-8067.652,5.13456504404997,-1.19980519220337E-5
2.0003,-7514.766,5.13456504404997,--
1.99945,-6903.0105,5.13456504404997,-1.26662480540357E-5
2.0003,-6262.034,5.13456504404997,--
1.9991,-5550.0175,5.13456504404997,-9.7178636503595E-6
1.9996,-4959.797,5.13456504404997,--
2.00035,-4220.6545,5.13456504404997,-7.64430698085131E-6
1.99945,-3736.281,5.13456504404997,--
1.99865,-3048.1755,5.13456504404997,-7.55080055654553E-6
2.00065,-2444.104,5.13456504404997,--
1.9994,-1867.858,5.13456504404997,-6.66405548452612E-6
1.99965,-1285.8755,5.13456504404997,--
1.9998,-591.609,5.13456504404997,-8.99821575504041E-6
2,-28.082,5.13456504404997,--
2.00005,615.57,5.13456504404997,-9.04945709252757E-6
1.99755,1210.001,5.13456504404997,--
2.00065,1768.2125,5.13456504404997,-5.20653489157075E-6
2.0001,2317.6135,5.13456504404997,--
1.99945,2912.18,5.13456504404997,-5.20706672142808E-6
2.00125,3479.7535,5.13456504404997,--
2.00035,4097.5265,5.13456504404997,-1.3881381953272E-6
2.001,4605.671,5.13456504404997,--
1.9995,5238.2655,5.13456504404997,-5.52952429052956E-6
2.0018,5722.9165,5.13456504404997,--
1.99825,6320.4105,5.13456504404997,-3.81701096086146E-6
1.998,6867.705,5.13456504404997,--
1.9989,7460.862,5.13456504404997,-3.55701433787892E-6
1.99965,7973.0585,5.13456504404997,--
2.0016,8624.244,5.13456504404997,-4.06044654562564E-6
1.9988,9151.542,5.13456504404997,--
1.9999,9697.0155,5.13456504404997,-2.78595165315938E-6
2.0006,10236.3365,5.13456504404997,--
1.9995,10859.9745,5.13456504404997,-2.31324361422754E-6
1.9995,11414.3965,5.13456504404997,--
2.0002,12026.29,5.13456504404997,-3.55843284259406E-6
1.9995,12588.9635,5.13456504404997,--
2.0001,13163.3805,5.13456504404997,-2.10972607217772E-6
1.99915,13666.344,5.13456504404997,--
2,14298.232,5.13456504404997,-1.82503889062408E-6
2.0006,14836.014,5.13456504404997,--
1.9996,15452.379,5.13456504404997,-1.43853928920432E-6
1.99985,15998.6885,5.13456504404997,--
2.00035,16570.8675,5.13456504404997,3.09834747458531E-6
2.0001,17110.049,5.13456504404997,--
2.00005,17753.121,5.13456504404997,1.87650423588358E-6
2.0007,18266.99,5.13456504404997,--
2.00025,18904.4705,5.13456504404997,5.21312108956952E-6
2.0004,19429.1085,5.13456504404997,--
2.0002,20100.004,5.13456504404997,5.05357225313119E-6
2,20643.6685,5.13456504404997,--
2.00095,21302.131,5.13456504404997,8.08082333549058E-6
2.0005,21843.411,5.13456504404997,--
2.00035,22461.5945,5.13456504404997,1.0740079705088E-5
1.9994,23001.1965,5.13456504404997,--
2.0009,23645.25,5.13456504404997,1.10274893601373E-5
1.99955,24217.43,5.13456504404997,--
2.00005,24806.5285,5.13456504404997,1.18081724907019E-5
1.99885,25361.369,5.13456504404997,--
1.9999,25998.431,5.13456504404997,1.14988502513001E-5
2.0003,26560.122,5.13456504404997,--
1.9999,27216.201,5.13456504404997,1.42522484869802E-5
2.0004,27746.71,5.13456504404997,--
1.9995,28318.1905,5.13456504404997,1.53941856724163E-5
2.0005,28862.6825,5.13456504404997,--
2.00075,29490.794,5.13456504404997,1.35462637806183E-5
2.0007,30008.159,5.13456504404997,--
1.99895,30660.462,5.13456504404997,1.65322174404248E-5
1.99965,31196.5635,5.13456504404997,--
1.9991,31836.139,5.13456504404997,1.84851426605115E-5
2.0004,32379.6525,5.13456504404997,--
2.00045,32993.5,5.13456504404997,1.85328111935337E-5
2.00035,33534.0785,5.13456504404997,--
2.0003,34152.119,5.13456504404997,1.74245630630445E-5
2.0003,34692.838,5.13456504404997,--
1.9991,35309.3415,5.13456504404997,2.08786749056668E-5
1.9992,35853.5545,5.13456504404997,--
2.00025,36499.9805,5.13456504404997,2.35359338910497E-5
1.9999,37016.367,5.13456504404997,--
1.99935,37676.916,5.13456504404997,2.19706860615805E-5
2.00045,38210.082,5.13456504404997,--
2.0002,38851.8945,5.13456504404997,2.63226918785746E-5
2.0004,39382.543,5.13456504404997,--
2.00035,39987.8615,5.13456504404997,2.65439126192271E-5
1.9997,40531.795,5.13456504404997,--
1.9996,41184.791,5.13456504404997,2.64604912873866E-5
2.00015,41729.9845,5.13456504404997,--
2.0001,42416.543,5.13456504404997,3.10778705790174E-5
1.99955,42984.8045,5.13456504404997,--
2.00025,43632.35,5.13456504404997,3.20816668223785E-5
2.00045,44192.223,5.13456504404997,--
1.99955,44856.547,5.13456504404997,3.33467890914053E-5
2.00045,45389.854,5.13456504404997,--
2.00055,46003.5585,5.13456504404997,3.57760798557315E-5
2.00025,46531.5525,5.13456504404997,--
1.9996,47199.373,5.13456504404997,3.79039021484457E-5
1.99965,47729.6015,5.13456504404997,--
1.99975,48360.367,5.13456504404997,3.93755756229001E-5
1.9995,48938.137,5.13456504404997,--
1.99985,49524.857,5.13456504404997,3.37409727217763E-5
1.9998,50052.4315,5.13456504404997,--
1.99995,50667.254,5.13456504404997,3.94975525984796E-5
1.9996,51217.0585,5.13456504404997,--
2.00075,51896.207,5.13456504404997,4.12330617148227E-5
1.99955,52428.5355,5.13456504404997,--
1.99955,53014.135,5.13456504404997,4.23341749255027E-5
1.9995,53569.535,5.13456504404997,--
2.0003,54190.6525,5.13456504404997,4.33327468431067E-5
1.9999,54735.2815,5.13456504404997,--
1.9994,55341.299,5.13456504404997,4.38247612868808E-5
2.00075,55864.8165,5.13456504404997,--
2.00035,56496.004,5.13456504404997,4.55901579791174E-5
1.99955,57036.578,5.13456504404997,--
2,57668.6035,5.13456504404997,4.62156825917401E-5
2.0007,58198.832,5.13456504404997,--
2.00095,58830.0175,5.13456504404997,4.72598867283741E-5
1.9994,59394.783,5.13456504404997,--
2.00035,60065.961,5.13456504404997,4.99975739944789E-5
1.99935,60649.6035,5.13456504404997,--
1.99955,61226.3945,5.13456504404997,5.18110169391857E-5
2.0003,61789.9045,5.13456504404997,--
2.00065,62403.75,5.13456504404997,5.28530827175254E-5
1.99995,62947.543,5.13456504404997,--
1.99975,63547.127,5.13456504404997,5.102755087328E-5
2.00005,64078.754,5.13456504404997,--
2.0003,64693.4395,5.13456504404997,5.40097356340989E-5
2.0004,65243.1035,5.13456504404997,--
1.9999,65853.176,5.13456504404997,5.68213929653273E-5
2.00025,66402.6995,5.13456504404997,--
2.00075,67014.4495,5.13456504404997,5.61795657056794E-5
1.99975,67567.6095,5.13456504404997,--
2.0002,68231.9335,5.13456504404997,6.22701875149192E-5
1.99935,68790.406,5.13456504404997,--
2.00065,69439.4925,5.13456504404997,6.04867781993107E-5
1.99925,69998.6645,5.13456504404997,--
2.00085,70658.793,5.13456504404997,6.32237498465499E-5
1.9999,71224.957,5.13456504404997,--
2.00035,71834.051,5.13456504404997,6.33220601442646E-5
1.99955,72388.0505,5.13456504404997,--
2.0006,73010.984,5.13456504404997,6.48651096129421E-5
1.99965,73586.797,5.13456504404997,--
2.00065,74199.8045,5.13456504404997,6.58454865968535E-5
2.0005,74682.4885,5.13456504404997,--
2.00065,75303.465,5.13456504404997,6.44378094833024E-5
1.99975,75883.6135,5.13456504404997,--
1.9996,76524.727,5.13456504404997,6.69730006353675E-5
1.99985,77107.254,5.13456504404997,--
1.99955,77736.758,5.13456504404997,6.78379456441115E-5
2.00085,78318.4415,5.13456504404997,--
1.9998,78959.1365,5.13456504404997,6.97227872011246E-5
1.9994,79457.902,5.13456504404997,--
1.9996,80127.121,5.13456504404997,7.14658421495256E-5
2.0007,80636.5155,5.13456504404997,--
2.0004,81261.547,5.13456504404997,7.46432203854105E-5
1.9996,81796.8125,5.13456504404997,--
2.00035,82483.367,5.13456504404997,7.41509880301192E-5
1.99945,83038.0625,5.13456504404997,--
2.0001,83654.289,5.13456504404997,7.51091977831573E-5
1.9998,84226.3245,5.13456504404997,--
2.0003,84865.9025,5.13456504404997,7.85919118592153E-5
2.0003,85406.0545,5.13456504404997,--
1.99975,86050.664,5.13456504404997,8.13240405305237E-5
2.00035,86585.367,5.13456504404997,--
2.0002,87207.8865,5.13456504404997,7.98441095306409E-5
1.99975,87753.633,5.13456504404997,--
2.00005,88359.6485,5.13456504404997,7.95109088176591E-5
1.99985,88927.629,5.13456504404997,--
1.9999,89566.086,5.13456504404997,8.27176590499253E-5
2.0004,90133.9295,5.13456504404997,--
1.9996,90723.7265,5.13456504404997,8.29659706840782E-5
2.0007,91277.305,5.13456504404997,--
1.9999,91898.004,5.13456504404997,8.58341927661536E-5
1.9999,92469.6175,5.13456504404997,--
1.9998,93164.7035,5.13456504404997,8.70354124458509E-5
2.00055,93712.4145,5.13456504404997,--
2.0012,94391.703,5.13456504404997,8.75818951975892E-5
2,94927.2425,5.13456504404997,--
2.00025,95493.547,5.13456504404997,8.79165749174584E-5
2.00005,96064.8865,5.13456504404997,--
2.0005,96767.5235,5.13456504404997,9.02463717739261E-5
2.00025,97339.422,5.13456504404997,--
2.0005,97988.3595,5.13456504404997,9.18637545097054E-5
2.00055,98536.07,5.13456504404997,--
1.99975,99197.176,5.13456504404997,9.35390819325735E-5
1.9999,99727.6875,5.13456504404997,--
1.99995,100375.2305,5.13456504404997,9.35976427224258E-5
2.0008,100937.0625,5.13456504404997,--
2.00005,101586.703,5.13456504404997,9.4493332089478E-5
2.00005,102124.0625,5.13456504404997,--
1.9998,102769.367,5.13456504404997,9.67663568680102E-5
2.00055,103312.461,5.13456504404997,--
1.9999,103928.824,5.13456504404997,9.74812179151887E-5
2.00035,104462.129,5.13456504404997,--
2.00015,105123.375,5.13456504404997,9.83494521317521E-5
2.0007,105680.875,5.13456504404997,--
2.00015,106328.414,5.13456504404997,1.00999658257007E-4
1.9998,106885.629,5.13456504404997,--
1.9999,107537.652,5.13456504404997,1.01013583415549E-4
2.00045,108066.4805,5.13456504404997,--
2,108664.1055,5.13456504404997,1.01398062749782E-4
2.00035,109236.1405,5.13456504404997,--
2.00045,109831.1135,5.13456504404997,1.03850954580398E-4
2,110384.129,5.13456504404997,--
1.99985,111050.6915,5.13456504404997,1.06651570469319E-4
2.00035,111600.6405,5.13456504404997,--
1.99975,112255.1715,5.13456504404997,1.06660031490463E-4
1.99895,112798.8205,5.13456504404997,--
2.0004,113416.027,5.13456504404997,1.09417693159424E-4
2.0003,113950.0275,5.13456504404997,--
1.99975,114557.0275,5.13456504404997,1.10683298057739E-4
2.0004,115089.0705,5.13456504404997,--
2.0004,115719.414,5.13456504404997,1.12652397149722E-4
1.99995,116264.465,5.13456504404997,--
1.9998,116907.957,5.13456504404997,1.10462016489584E-4
2.00015,117472.578,5.13456504404997,--
2,118127.535,5.13456504404997,1.11221809504154E-4
1.99995,118670.211,5.13456504404997,--
2.00035,119262.9415,5.13456504404997,1.1344795884941E-4
1.99965,119772.8945,5.13456504404997,--
2.00055,120360.871,5.13456504404997,1.13501045037494E-4
2.00025,120923.262,5.13456504404997,--
2.00025,121571.5,5.13456504404997,1.15597598526515E-4
2.00005,122113.1995,5.13456504404997,--
2.00045,122767.8715,5.13456504404997,1.17048531164073E-4
1.99955,123325.371,5.13456504404997,--
1.9997,123974.4535,5.13456504404997,1.17446157620877E-4
2.00015,124505.2425,5.13456504404997,--
2.0002,125116.988,5.13456504404997,1.19157463168108E-4
1.99985,125696.438,5.13456504404997,--
1.99985,126327.4805,5.13456504404997,1.21560823475038E-4
1.9997,126842.746,5.13456504404997,--
2.00025,127458.414,5.13456504404997,1.20827191121304E-4
2,128019.824,5.13456504404997,--
2.00015,128595.7775,5.13456504404997,1.25809789202889E-4
2.00045,129114.258,5.13456504404997,--
1.9993,129776.344,5.13456504404997,1.25396961480956E-4
1.99995,130306.9925,5.13456504404997,--
2.0003,130965.0235,5.13456504404997,1.2803758906297E-4
1.99985,131515.8045,5.13456504404997,--
2.0003,132160.703,5.13456504404997,1.26153611962791E-4
2.0002,132696.5155,5.13456504404997,--
1.99995,133308.414,5.13456504404997,1.29059516476533E-4
2.00045,133904.914,5.13456504404997,--
2.0005,134584.8985,5.13456504404997,1.28330639966011E-4
2.0002,135160.0155,5.13456504404997,--
2.00035,135756.6565,5.13456504404997,1.29460696866321E-4
1.99935,136269.133,5.13456504404997,--
2.0005,136913.039,5.13456504404997,1.30564615539828E-4
2.00025,137448.3045,5.13456504404997,--
1.99995,138074.172,5.13456504404997,1.31347557886248E-4
1.99965,138594.8985,5.13456504404997,--
2.00045,139220.9145,5.13456504404997,1.30984833280602E-4
2.0005,139736.8515,5.13456504404997,--
2.00015,140000.75,5.13456504404997,1.32539462729173E-4
2.0002,140000.75,5.13456504404997,--
10.00135,139742.8985,5.13456504404997,1.25908524514989E-4
10.0011,139116.32,5.13456504404997,--
10.00105,138493.9535,5.13456504404997,1.25738673457907E-4
9.99975,137966.93,5.13456504404997,--
10.0011,137361.477,5.13456504404997,1.26278264406301E-4
9.9996,136802.8595,5.13456504404997,--
10.0011,136151.8205,5.13456504404997,1.26042604812864E-4
10.00015,135600.0465,5.13456504404997,--
9.9998,134953.7655,5.13456504404997,1.24882315355496E-4
9.9996,134418.4925,5.13456504404997,--
9.9996,133776.3985,5.13456504404997,1.23040504422257E-4
9.99915,133235.4065,5.13456504404997,--
10.0002,132583.9455,5.13456504404997,1.24628164764708E-4
9.9999,132035.258,5.13456504404997,--
10.00025,131420.8515,5.13456504404997,1.22029737865469E-4
9.9996,130869.6445,5.13456504404997,--
9.99965,130214.5465,5.13456504404997,1.22881281646076E-4
10,129661.9495,5.13456504404997,--
9.9997,129019.574,5.13456504404997,1.19445566488827E-4
10.0005,128467.1095,5.13456504404997,--
10.0015,127748.254,5.13456504404997,1.19058363133887E-4
9.99905,127196.3515,5.13456504404997,--
9.999,126577.609,5.13456504404997,1.18784505233685E-4
10.0003,126046.3985,5.13456504404997,--
10.00075,125361.5195,5.13456504404997,1.16832409858645E-4
9.99985,124800.9495,5.13456504404997,--
9.9985,124128.656,5.13456504404997,1.14721236926238E-4
9.99975,123570.879,5.13456504404997,--
9.9997,122949.0625,5.13456504404997,1.13702608755685E-4
10.00125,122378.6995,5.13456504404997,--
9.9999,121765.6915,5.13456504404997,1.14019804857411E-4
9.999,121203.8635,5.13456504404997,--
10.0019,120506.961,5.13456504404997,1.11443834738494E-4
9.99985,119954.3555,5.13456504404997,--
10.0007,119345.547,5.13456504404997,1.09933763705246E-4
9.99905,118802.59,5.13456504404997,--
9.99995,118147.7735,5.13456504404997,1.08883616725623E-4
9.9999,117595.3125,5.13456504404997,--
9.99995,116974.6135,5.13456504404997,1.08027873725482E-4
10.00115,116426.629,5.13456504404997,--
10.00085,115781.6015,5.13456504404997,1.07807458951966E-4
10.00225,115181.176,5.13456504404997,--
10.00075,114542.164,5.13456504404997,1.04615868395446E-4
10.0004,113976.5585,5.13456504404997,--
9.99925,113298.668,5.13456504404997,1.04136667846969E-4
10.00045,112762.566,5.13456504404997,--
9.99915,112102.1565,5.13456504404997,1.02490758181295E-4
9.99985,111539.629,5.13456504404997,--
10.00075,110928.8595,5.13456504404997,1.03714191808323E-4
10.00095,110380.7305,5.13456504404997,--
10.00085,109728.8475,5.13456504404997,1.00539980949096E-4
10.0004,109168.2815,5.13456504404997,--
9.99985,108574.43,5.13456504404997,1.01782875415334E-4
10.00085,108016.09,5.13456504404997,--
9.9988,107378.754,5.13456504404997,9.85018365406095E-5
10.00145,106851.184,5.13456504404997,--
10.0004,106155.8205,5.13456504404997,9.64812356223485E-5
10.0002,105596.785,5.13456504404997,--
10.00035,104963.5,5.13456504404997,9.62870446989742E-5
9.99945,104406.1445,5.13456504404997,--
10.0004,103832.152,5.13456504404997,9.35336591977663E-5
10.00065,103275.914,5.13456504404997,--
9.99965,102635.219,5.13456504404997,9.32126924488336E-5
10.0001,102086.9535,5.13456504404997,--
9.9995,101434.9375,5.13456504404997,9.29923080740367E-5
9.99935,100876.1795,5.13456504404997,--
10.00105,100259.258,5.13456504404997,9.22609677795067E-5
10.00035,99698.125,5.13456504404997,--
9.99965,99023.453,5.13456504404997,9.03708016252964E-5
10.0001,98464.9805,5.13456504404997,--
10.0009,97852.5315,5.13456504404997,8.88658765895878E-5
9.99975,97314.055,5.13456504404997,--
9.9995,96649.59,5.13456504404997,8.73413882246056E-5
10.0012,96085.664,5.13456504404997,--
10.00045,95457.137,5.13456504404997,8.54656991628513E-5
9.99865,94890.2695,5.13456504404997,--
